datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
01/02/2023,24.3,0.1,13.8,24.3,0.1,13.5,3.2,54.6,0,0,0,,0,0,25.2,25.9,128,1020.4,7,12,260.5,22.4,9,10,2024-03-07T06:50:51,2024-03-07T18:44:11,0.91,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO"
02/02/2023,25.4,1.8,15.6,25.4,1.8,15.5,0.8,42.6,0,0,0,,0,0,22.7,18.4,87.1,1020.2,4,14.5,262.5,22.6,9,10,2024-03-08T06:50:03,2024-03-08T18:44:30,0.95,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,76675099999,MMMX"
03/02/2023,21.4,3.2,12.9,21.4,3.2,12.5,3,53.9,0,0,0,,0,0,18,20.7,357.4,1025.4,25.8,11.5,170,14.7,8,10,2024-03-09T06:49:15,2024-03-09T18:44:48,0.98,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76679399999,76680099999,MMSM,76675099999,MMTO,MMMX"
04/02/2023,27,3.1,13,26.2,0.1,12.2,1.3,51,0,0,0,,0,0,14.4,22,42.8,1026,4.1,12.2,261.7,22.5,9,10,2024-03-10T06:48:26,2024-03-10T18:45:05,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
05/02/2023,26.1,4.1,14.9,26.1,2.2,14.5,-0.8,41.5,0,0,0,,0,0,25.2,33.4,4.3,1023.4,0,13.9,270.4,23.3,9,10,2024-03-11T06:47:37,2024-03-11T18:45:23,0.05,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMSM,76675099999,MMTO,MMMX"
06/02/2023,25.1,3.1,14.8,25.1,2.9,14.5,-3.2,33.8,0,0,0,,0,0,25.2,14.8,56.6,1020.6,1.7,14.9,273.8,23.7,9,10,2024-03-12T06:46:47,2024-03-12T18:45:40,0.08,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMTO,MMMX,76675099999"
07/02/2023,26.1,1.1,15.4,26.1,1.1,15.3,-2.4,33.9,0,0,0,,0,0,14,14.8,66.9,1018.8,13.7,15,270,23.3,9,10,2024-03-13T06:45:57,2024-03-13T18:45:57,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
08/02/2023,27.1,11.1,17.2,26.6,11.1,17.1,4.7,45.7,0,0,0,rain,0,0,18,18.4,99.9,1018.2,19.4,12.2,251.6,21.9,9,10,2024-03-14T06:45:07,2024-03-14T18:46:13,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
09/02/2023,22.6,6.1,15.7,22.6,6.1,15.7,6.2,57.1,0.1,100,4.17,rain,0,0,21.6,18.3,138.2,1020.7,46.8,9.8,209.3,17.9,9,10,2024-03-15T06:44:17,2024-03-15T18:46:30,0.18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76679399999,76680099999,MMCB,76675099999,MMTO,MMMX"
10/02/2023,29.1,5,16.2,27.7,5,16.1,6.4,54.7,0.2,100,4.17,rain,0,0,18.4,22,32.8,1020.4,52.5,9.7,225.6,19.5,9,10,2024-03-16T06:43:26,2024-03-16T18:46:46,0.25,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
11/02/2023,27.1,9,15,26.5,6.8,14.7,5.4,55.9,0,0,0,rain,0,0,16.2,20.2,21.8,1019.8,71.3,13,219.8,19,9,10,2024-03-17T06:42:35,2024-03-17T18:47:02,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
12/02/2023,29.1,7.1,16.7,27.7,5.7,16.1,5.3,51.1,0,0,0,rain,0,0,18,22.3,107.3,1020.2,19,11.6,260.8,22.6,9,10,2024-03-18T06:41:44,2024-03-18T18:47:18,0.28,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
13/02/2023,27.1,5.1,18.1,26.2,4.5,18,2,39.3,0,0,0,,0,0,32.4,29.5,151.9,1019.6,5.7,13.1,272.4,23.5,9,10,2024-03-19T06:40:53,2024-03-19T18:47:34,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX,MMTO"
14/02/2023,26,4,17.1,26,4,17.1,5.2,50.4,0,0,0,,0,0,46.8,21.6,203.5,1016.6,7.8,13.8,276.8,24,9,10,2024-03-20T06:40:02,2024-03-20T18:47:50,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
15/02/2023,30.1,3.1,16.3,28.4,3.1,16.1,3.5,48.2,0,0,0,,0,0,21.6,25.9,151.3,1017.4,2.8,15.8,282.1,24.3,10,10,2024-03-21T06:39:10,2024-03-21T18:48:05,0.38,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
16/02/2023,31.1,9.1,19.2,29,8.5,19,1,35.9,0,0,0,,0,0,21.6,20.7,55,1015.8,4.6,15.1,290.9,25.1,10,10,2024-03-22T06:38:19,2024-03-22T18:48:21,0.41,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
17/02/2023,25.9,5.4,16.8,25.9,5.4,16.8,5.7,51.8,0,0,0,,0,0,32.4,29.4,111.6,1020,11.4,9.6,277.9,24,10,10,2024-03-23T06:37:28,2024-03-23T18:48:36,0.45,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
18/02/2023,24.3,2.3,14.1,24.3,1,13.7,2.9,52.6,0,0,0,,0,0,25.2,22.3,125.1,1022.6,10.2,11.8,286.4,24.8,10,10,2024-03-24T06:36:36,2024-03-24T18:48:51,0.48,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
19/02/2023,26,3.4,16.6,26,3.4,16.5,2.1,42.4,0,0,0,,0,0,39.6,26,132.6,1021.4,4.9,18.3,287.6,24.9,10,10,2024-03-25T06:35:45,2024-03-25T18:49:07,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMTO,MMMX,76675099999"
20/02/2023,31,4,17.7,28.9,4,17.5,1.8,41.9,0,0,0,,0,0,21.6,31.3,65,1020.3,3,15,290.5,25.1,10,10,2024-03-26T06:34:53,2024-03-26T18:49:22,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
21/02/2023,29,3.1,16.2,27.5,1.7,16,2.4,44.3,0,0,0,,0,0,43.2,22.3,155.4,1018.1,21,12.9,289.4,24.9,10,10,2024-03-27T06:34:02,2024-03-27T18:49:37,0.58,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMTO,MMMX"
22/02/2023,23.2,3,15.7,23.2,1.6,15.6,3.3,47.5,0,0,0,,0,0,21.6,31.7,133.5,1019.2,60.8,15,242.5,21,8,10,2024-03-28T06:33:11,2024-03-28T18:49:52,0.62,Clear,Clear conditions throughout the day.,clear-day,"MMCB,remote,MMSM,MMMX,MMTO"
23/02/2023,30,1.1,17.4,28.2,1.1,17.3,3.6,44,0,0,0,,0,0,21.6,24.1,119.6,1020.7,8,11.8,293.3,25.4,10,10,2024-03-29T06:32:19,2024-03-29T18:50:07,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMCB,remote,MMSM,MMMX,MMTO"
24/02/2023,27.2,4,18,26.8,4,17.9,2,38.2,0,0,0,,0,0,21.6,18.2,57.2,1021.4,21.1,12.2,289,24.9,10,10,2024-03-30T06:31:28,2024-03-30T18:50:23,0.69,Clear,Clear conditions throughout the day.,clear-day,"MMCB,remote,MMSM,MMMX"
25/02/2023,26,6.1,17.1,26,5.1,17,2.6,45.4,0,0,0,,0,0,28.8,29.5,149.6,1023.3,7.5,12,295.3,25.6,10,10,2024-03-31T06:30:37,2024-03-31T18:50:38,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,MMMX,MMTO"
26/02/2023,26,10.1,18.7,26,10.1,18.7,3.5,43.2,0,0,0,,0,0,19.1,18.4,173.9,1018.6,26.7,16.5,280.2,24.2,10,10,2024-04-01T06:29:47,2024-04-01T18:50:53,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMTO,MMMX,76675099999"
27/02/2023,27.1,5.1,18.7,26.9,5.1,18.7,1.6,37.1,0,0,0,,0,0,18,14.7,20.8,1015.8,21,16.3,295.3,25.5,10,10,2024-04-02T06:28:56,2024-04-02T18:51:08,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76679399999,76680099999,remote,MMSM,MMTO,MMMX,76675099999"
28/02/2023,33.1,7.1,20.6,30.7,7.1,20.3,-0.8,26.7,0,0,0,,0,0,32.4,23.2,146.3,1018,21.3,15.4,289.1,25,10,10,2024-04-03T06:28:06,2024-04-03T18:51:24,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
01/03/2023,27.2,6.1,19.6,26.2,6.1,19.5,2.6,36.1,0,0,0,,0,0,18.7,19,191.2,1016.3,68.2,13.9,254.2,22,10,10,2024-04-04T06:27:16,2024-04-04T18:51:39,0.86,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
02/03/2023,31.9,7.1,20.7,30.1,7.1,20.4,2.2,33.8,0,0,0,,0,0,24.1,24.1,204,1013.3,27.5,16.9,291.6,25.1,10,10,2024-04-05T06:26:26,2024-04-05T18:51:55,0.9,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,76675099999,MMMX,MMTO"
03/03/2023,28.8,4.1,19.6,27.3,4.1,19.4,-0.8,30.6,0,0,0,,0,0,41.2,25.9,158.5,1011.9,0.2,15.3,312.3,26.9,10,10,2024-04-06T06:25:37,2024-04-06T18:52:11,0.93,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
04/03/2023,29.1,9.9,19.8,27.9,9,19.5,2.9,37.2,0,0,0,,0,0,28.8,25.9,132.3,1014.6,15.6,14.3,307.9,26.6,10,10,2024-04-07T06:24:48,2024-04-07T18:52:26,0.96,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
05/03/2023,33.1,6.1,21,31,6.1,20.7,4.6,37.2,0.1,100,4.17,rain,0,0,32.4,19.6,79.7,1017.6,77.8,12.9,291.3,25.1,10,10,2024-04-08T06:23:59,2024-04-08T18:52:42,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,76675099999,MMTO,MMMX"
06/03/2023,31.9,5.1,20,30.3,4.4,19.8,1.6,35.6,0,0,0,,0,0,28.8,38.2,31.5,1018.7,32.5,12.9,298.5,25.8,10,10,2024-04-09T06:23:11,2024-04-09T18:52:58,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMSM,76675099999,MMTO,MMMX"
07/03/2023,27.7,11,20.5,26.3,11,20.4,-4.2,24.2,0,0,0,,0,0,43.2,26.7,40.4,1017.9,40.4,14.2,320,27.6,10,10,2024-04-10T06:22:23,2024-04-10T18:53:14,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,76675099999,MMTO,MMMX"
08/03/2023,27,11.1,19.3,26.2,11.1,19.3,-0.8,30,0,0,0,,0,0,25.2,21.2,34,1018,4.2,14.5,316.5,27.4,10,10,2024-04-11T06:21:35,2024-04-11T18:53:31,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
09/03/2023,29,7.1,19,27.8,7.1,18.9,0.1,31.3,0,0,0,,0,0,23.8,33.1,32.4,1017.9,9.5,13.7,313,27,10,10,2024-04-12T06:20:48,2024-04-12T18:53:47,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX"
10/03/2023,27,5.8,17.4,26.6,5.8,17.3,-1.6,33.2,2,100,4.17,rain,0,0,26.3,29.2,24.9,1017.4,13.4,14.5,315.4,27.3,10,10,2024-04-13T06:20:01,2024-04-13T18:54:04,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMMX"
11/03/2023,27,5.1,17.1,25.9,5.1,17,1.1,38.5,4.667,100,12.5,rain,0,0,101.9,59,27.2,1018.6,24.6,11,310,26.8,10,10,2024-04-14T06:19:15,2024-04-14T18:54:21,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMMX,76675099999,MMTO"
12/03/2023,25,7,16,25,7,16,3.6,47.5,1.6,100,12.5,rain,0,0,46.8,33.5,346.5,1019,50.9,13.4,272.8,23.7,10,10,2024-04-15T06:18:29,2024-04-15T18:54:38,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMSM,76675099999,MMMX,MMTO"
13/03/2023,25,5.1,16.6,25,5.1,16.5,3.7,46.7,2,100,4.17,rain,0,0,44.6,29.3,294.2,1018.7,72.2,14.3,241.3,20.9,10,10,2024-04-16T06:17:44,2024-04-16T18:54:55,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
14/03/2023,30,4.1,15.9,28.5,4.1,15.8,4.7,51.6,0.3,100,4.17,rain,0,0,40.6,31.2,241.8,1021,63.6,13,275.5,23.9,10,10,2024-04-17T06:16:59,2024-04-17T18:55:13,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
15/03/2023,25.1,8,14.1,25.1,7.3,14.1,6,60.3,3.067,100,12.5,rain,0,0,18,27.7,357.6,1022.8,82,13.1,241.6,20.8,10,10,2024-04-18T06:16:15,2024-04-18T18:55:31,0.33,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"76726099999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
16/03/2023,22,6,15.2,22,5,15.2,4.8,56.3,1,100,4.17,rain,0,0,37.1,33.5,209.5,1019.9,74.3,15.7,264.1,22.8,10,10,2024-04-19T06:15:32,2024-04-19T18:55:49,0.36,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
17/03/2023,24.1,3.1,16,24.1,3.1,15.9,4,49,0,0,0,,0,0,16.9,25.9,103.6,1020,36.8,14.1,313.4,27,10,10,2024-04-20T06:14:49,2024-04-20T18:56:07,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76726099999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
18/03/2023,22.7,12.9,17.6,22.7,12.9,17.6,5.8,48,0.2,100,8.33,rain,0,0,21.6,25.6,187.2,1015.9,41.6,16.7,271.5,23.3,10,10,2024-04-21T06:14:07,2024-04-21T18:56:25,0.43,Partially cloudy,Becoming cloudy in the afternoon.,wind,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
19/03/2023,23,3.1,14.4,23,3.1,14.4,4.4,56.7,0.1,100,4.17,rain,0,0,43.2,24.2,34.5,1019.9,35.6,14.7,311.1,26.8,10,10,2024-04-22T06:13:25,2024-04-22T18:56:44,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
20/03/2023,25.2,6,15.8,25.2,4,15.4,4.2,51.1,0,0,0,,0,0,42.5,24.1,119.2,1020.8,15.7,16,320,27.6,10,10,2024-04-23T06:12:44,2024-04-23T18:57:03,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX"
21/03/2023,27,2.6,16.5,26.2,0.5,16.2,0.1,41,0,0,0,,0,0,25.2,20.7,148.9,1020.4,6.2,16.2,329.1,28.5,10,10,2024-04-24T06:12:04,2024-04-24T18:57:22,0.53,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX"
22/03/2023,27.6,6,19,27,5,18.8,1.9,36.6,0,0,0,,0,0,25.2,22.3,200.5,1020.5,23,14.2,324.4,28,10,10,2024-04-25T06:11:25,2024-04-25T18:57:41,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
23/03/2023,33,6.1,20.2,30.7,5.7,19.8,3.7,38.1,0.1,100,4.17,rain,0,0,21.6,25.7,133.8,1018.4,66.4,14.6,304.7,26.4,10,10,2024-04-26T06:10:46,2024-04-26T18:58:01,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
24/03/2023,32.1,9,20.5,30.9,7.5,20.2,4.8,38.4,0.4,100,8.33,rain,0,0,25.2,25.8,142.6,1018.6,34.5,14.3,303.8,26.2,10,10,2024-04-27T06:10:08,2024-04-27T18:58:20,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
25/03/2023,27.2,8.1,20,27.5,8.1,20,5.2,41.2,0.2,100,4.17,rain,0,0,37.1,25.9,88.7,1014.5,51.9,14.6,289,24.9,10,10,2024-04-28T06:09:31,2024-04-28T18:58:41,0.67,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
26/03/2023,28.9,6,19.7,29.1,6,19.7,6.4,45.6,0,0,0,rain,0,0,21.6,27.7,61.2,1018.6,54.3,11.3,312.6,26.8,10,10,2024-04-29T06:08:54,2024-04-29T18:59:01,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
27/03/2023,29.6,5.7,21.3,29.6,5.7,21.1,5.8,40.4,0.1,100,4.17,rain,0,0,21.6,25.7,79.5,1016.3,36.3,12.6,319.5,27.5,10,10,2024-04-30T06:08:19,2024-04-30T18:59:21,0.74,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
28/03/2023,28,13.4,19.1,26.9,13.4,19,7.8,51.5,20.4,100,25,rain,0,0,74.2,40.6,41.2,1019.1,31.5,11.2,312.1,26.9,10,10,2024-05-01T06:07:44,2024-05-01T18:59:42,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,MMMX,76675099999"
29/03/2023,31.9,8.1,17.9,30.3,8,17.8,9.2,61.5,24.2,100,12.5,rain,0,0,64.8,46.4,63.9,1019.4,48.7,11,316.8,27.4,10,10,2024-05-02T06:07:10,2024-05-02T19:00:03,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX"
30/03/2023,28,7.1,18.7,27.1,7.1,18.6,7.1,53.9,0,0,0,,0,0,25.2,15.2,148,1018.6,74.7,12.9,290.3,25.1,10,10,2024-05-03T06:06:37,2024-05-03T19:00:25,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999"
31/03/2023,27.6,7.1,19.6,26.9,7.1,19.5,6,44.4,0,0,0,rain,0,0,36,20.8,66.9,1019.2,49.7,11.7,322.9,27.9,10,10,2024-05-04T06:06:05,2024-05-04T19:00:46,0.88,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
01/04/2023,29.7,15.3,21.8,28.8,15.3,21.5,6.6,41.1,0.9,100,4.17,rain,0,0,32.4,29.5,35.9,1016.9,21.2,12.4,331.6,28.5,10,10,2024-05-05T06:05:33,2024-05-05T19:01:08,0.92,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
02/04/2023,32.1,12,21.1,30.1,12,20.7,7.9,48.2,0.1,100,4.17,rain,0,0,32.4,27.7,51.6,1018.4,23.1,11.5,327.2,28.2,10,10,2024-05-06T06:05:03,2024-05-06T19:01:30,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,76675099999,MMMX,MMTO"
03/04/2023,33.1,12.1,22,31.2,12.1,21.7,6.7,42.1,0.3,100,8.33,rain,0,0,39.6,18.3,44.5,1014.8,18.2,11.4,316.8,27.3,10,10,2024-05-07T06:04:34,2024-05-07T19:01:52,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
04/04/2023,32.1,7.1,21.4,30.4,7.1,21,2.9,35.2,0.2,100,4.17,rain,0,0,32.4,22.4,127.6,1014.2,59.4,14.1,314.4,27.3,10,10,2024-05-08T06:04:05,2024-05-08T19:02:14,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
05/04/2023,33.1,6,21.1,31.4,6,20.8,2.3,36.1,0,0,0,,0,0,42.5,24.6,166.6,1014.3,28,13.2,342.8,29.7,10,10,2024-05-09T06:03:37,2024-05-09T19:02:37,0.05,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,76675099999,MMTO,MMMX"
06/04/2023,32.1,7.9,19.7,30.3,7.9,19.5,6.3,46.7,0,0,0,,0,0,40.7,23.7,177.1,1016.1,22.7,12.3,335.9,29.1,10,10,2024-05-10T06:03:11,2024-05-10T19:03:00,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMMX,MMTO"
07/04/2023,27.1,11,20,26.2,11,19.9,7.1,49,0,0,0,,0,0,36,25.9,209.5,1015.3,49.2,13.8,317.5,27.3,10,10,2024-05-11T06:02:45,2024-05-11T19:03:22,0.12,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
08/04/2023,31,5.9,18.7,29.1,5.9,18.6,7.8,52.8,2.7,100,16.67,rain,0,0,28.8,29.4,9.2,1017.3,39.7,12.6,281.5,24.2,10,10,2024-05-12T06:02:20,2024-05-12T19:03:45,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
09/04/2023,27.1,12,19.2,26.9,12,19.2,8.7,54.1,1.3,100,12.5,rain,0,0,28.8,35.3,322.4,1020,66.1,12.5,258.1,22.2,10,10,2024-05-13T06:01:56,2024-05-13T19:04:09,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
10/04/2023,29.1,10.9,17.7,28.1,10.9,17.7,9.2,60.5,10.1,100,12.5,rain,0,0,39.6,18,52.8,1020.6,89.1,11.6,244,21.1,10,10,2024-05-14T06:01:34,2024-05-14T19:04:32,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMMX,MMTO"
11/04/2023,29,6,16,28,6,15.8,8.6,65.5,0.2,100,4.17,rain,0,0,18.7,37,18.6,1020.5,76.9,10.6,256.9,22.4,10,10,2024-05-15T06:01:12,2024-05-15T19:04:55,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
12/04/2023,25.1,6.2,17,25.1,4.7,16.8,5.4,53.3,9,100,4.17,rain,0,0,21.6,24.9,19.5,1017.9,61.5,15.9,257.8,22.4,10,10,2024-05-16T06:00:51,2024-05-16T19:05:19,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX,MMTO"
13/04/2023,24.1,7,17.9,24.1,7,17.8,4.4,44.2,0,0,0,,0,0,44.3,24.1,187.5,1018.6,53.3,16.6,300.4,26,10,10,2024-05-17T06:00:31,2024-05-17T19:05:43,0.31,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
